Garage door,Well,Furnace,Kitchen,Barn,Living room,Home office,gen,Microwave,hour,Fridge,Dishwasher,dewPoint,use,time
0.011516667,0.001033333,0.089233333,0.0016,0.029816667,0.001583333,0.041033333,0.001,0.00415,20,0.106266667,1.353033333,23.78,1.738333333,2016-01-01 20:38:00
0.0115,0.001033333,0.0899166659999999,0.0016167,0.029866667,0.00155,0.041016667,0.00095,0.004183333,20,0.106233333,1.3525,23.78,1.739416667,2016-01-01 20:39:00
0.0115,0.001033333,0.088433333,0.0016166999999999,0.029883333,0.001516667,0.041133333,0.0009,0.004166667,20,0.106366667,1.350316667,23.78,1.735283333,2016-01-01 20:40:00
0.011516667,0.00105,0.090583334,0.0016166999999999,0.029866667,0.001583333,0.040983333,0.00085,0.00415,20,0.106283333,1.3462,23.78,1.734733333,2016-01-01 20:41:00
0.011483333,0.001016667,0.088816667,0.001566666,0.029883333,0.00155,0.041066667,0.0008,0.00415,20,0.1061,1.3449,23.78,1.730216667,2016-01-01 20:42:00
0.0115,0.00105,0.089966667,0.0015999999999999,0.029933333,0.001566667,0.041083333,0.000616667,0.004166667,20,0.1068,1.348016667,23.78,1.735283333,2016-01-01 20:43:00
0.01155,0.001033333,0.089183334,0.001633367,0.03,0.001533333,0.041183333,0.000333333,0.004166667,20,0.106383333,1.352,23.78,1.736266667,2016-01-01 20:44:00
0.011516667,0.001016667,0.090866666,0.001583334,0.029983333,0.001533333,0.041133333,8.33e-05,0.004166667,20,0.106316667,1.3483,23.78,1.735333333,2016-01-01 20:45:00
0.0115,0.00105,0.090266667,0.001616633,0.029983333,0.001466667,0.0412,0.000233333,0.004166667,20,0.1061,1.347483333,23.78,1.7338,2016-01-01 20:46:00
0.011466667,0.001016667,0.0885333329999999,0.0015833669999999,0.029916667,0.00155,0.041283333,0.00045,0.004133333,20,0.106016667,1.34435,23.78,1.72775,2016-01-01 20:47:00
0.011433333,0.001,0.0891,0.0015666669999999,0.02995,0.001533333,0.0413,0.000516667,0.00415,20,0.10665,1.3452,23.78,1.730883333,2016-01-01 20:48:00
0.011433333,0.001016667,0.088733334,0.0016167,0.029966667,0.00155,0.041316667,0.000616667,0.004133333,20,0.106083333,1.34115,23.78,1.7272,2016-01-01 20:49:00
0.0115,0.00105,0.089483334,0.0016167,0.03,0.001566667,0.041433333,0.0007,0.004166667,20,0.106116667,1.3453,23.78,1.73165,2016-01-01 20:50:00
0.011616667,0.00105,0.215883333,0.0013833659999999,0.0298,0.00145,0.04155,0.000766667,0.00415,20,0.106183333,1.285683333,23.78,1.83115,2016-01-01 20:51:00
0.0132,0.001,0.434233333,0.000716667,0.030016667,0.001366667,0.04105,0.00085,0.004166667,20,0.106883333,0.024316667,23.78,0.869633333,2016-01-01 20:52:00
0.01345,0.001,0.714533333,0.000816667,0.0301,0.001533333,0.0406,0.000666667,0.004183333,20,0.10755,0.000816667,23.78,1.1731,2016-01-01 20:53:00
0.013416667,0.001,0.6880333329999999,0.0008167,0.0302,0.001583333,0.040583333,0.000766667,0.004183333,20,0.107066667,0.000816667,23.78,1.144633333,2016-01-01 20:54:00
0.013283333,0.001,0.687283334,0.000799966,0.030133333,0.0015,0.04075,0.0009,0.004183333,20,0.107,0.016683333,23.78,1.1442,2016-01-01 20:55:00
0.013266667,0.001016667,0.666816667,0.000749967,0.030266667,0.00155,0.040766667,0.00115,0.0042,20,0.106766667,0.011566667,23.78,1.112366667,2016-01-01 20:56:00
0.012283333,0.001016667,0.578233333,0.00075,0.0302,0.001633333,0.041416667,0.001516667,0.004183333,20,0.106283333,0.000333333,23.78,0.910716667,2016-01-01 20:57:00
0.012283333,0.001016667,0.561083334,0.00075,0.061066667,0.00145,0.04145,0.0015,0.0042,20,0.107,0.000333333,23.78,0.927,2016-01-01 20:58:00
0.0123,0.001016667,0.547416667,0.000833367,0.266983333,0.001016667,0.04155,0.00185,0.004316667,20,0.106533333,0.000333333,23.78,1.15035,2016-01-01 20:59:00
0.012383333,0.001033333,0.51015,0.000783333,0.282283333,0.001016667,0.041283333,0.002066667,0.0043,21,0.106383333,0.000366667,23.78,1.130516667,2016-01-01 21:00:00
0.012566667,0.001,0.3134,0.000683333,0.33235,0.001,0.041183333,0.00215,0.004333333,21,0.106333333,0.000466667,23.78,0.99615,2016-01-01 21:01:00
0.012916667,0.001016667,0.083816666,0.000733333,0.338283333,0.001,0.0411,0.00235,0.004266667,21,0.106366667,0.0006,23.78,0.815366667,2016-01-01 21:02:00
0.0129,0.001016667,0.08295,0.000750033,0.339833333,0.001,0.041133333,0.002483333,0.004166667,21,0.106933333,0.000616667,23.78,0.870966667,2016-01-01 21:03:00
0.012933333,0.001,0.083516667,0.000683334,0.340333333,0.001,0.041116667,0.002566667,0.004183333,21,0.106616667,0.000583333,23.78,0.87135,2016-01-01 21:04:00
0.01295,0.001066667,0.0838,0.000633333,0.5081,0.001216667,0.041283333,0.002633333,0.004133333,21,0.1064,0.000633333,23.78,1.019666667,2016-01-01 21:05:00
0.012933333,0.00105,0.084433333,0.0006500669999999,0.539633333,0.001233333,0.04115,0.002783333,0.004133333,21,0.106316667,0.025766667,23.78,1.067133333,2016-01-01 21:06:00
0.012866667,0.001866667,0.0824,0.00045,1.479666667,0.002533333,0.041716667,0.002833333,0.003733333,21,0.106116667,0.010566667,23.78,1.88395,2016-01-01 21:07:00
0.012883333,0.001616667,0.082916667,0.0004333,1.1828,0.002166667,0.041516667,0.002916667,0.003866667,21,0.106833333,0.000266667,23.78,1.62115,2016-01-01 21:08:00
0.141066667,0.001316667,0.083033334,0.0005333,0.816316667,0.001666667,0.04145,0.003033333,0.004033333,21,0.106183333,0.000266667,23.78,1.4057,2016-01-01 21:09:00
0.083216667,0.001316667,0.08385,0.0004667,0.827333333,0.001683333,0.0414,0.003033333,0.004033333,21,0.106066667,0.000266667,23.78,1.358083333,2016-01-01 21:10:00
0.040033333,0.0018,0.083216667,0.000516633,1.396983333,0.002583333,0.0417,0.003016667,0.00375,21,0.10595,0.000266667,23.78,1.8787,2016-01-01 21:11:00
0.0401,0.001433333,0.0831166669999999,0.000466733,0.969233333,0.001966667,0.041433333,0.003183333,0.00395,21,0.105966667,0.000266667,23.78,1.525466667,2016-01-01 21:12:00
0.039983333,0.0015,0.0823,0.000499967,1.007833333,0.002066667,0.04155,0.003233333,0.0039,21,0.1066,0.000266667,23.78,1.611816667,2016-01-01 21:13:00
0.028816667,0.001883333,0.0817,0.0004333669999999,1.492833333,0.00275,0.041766667,0.0032,0.003666667,21,0.10605,0.000266667,23.78,2.044616667,2016-01-01 21:14:00
0.012883333,0.001133333,0.084733333,0.000683367,0.59845,0.0016,0.041266667,0.003383333,0.00415,21,0.106083333,0.000266667,23.78,1.207816667,2016-01-01 21:15:00
0.012916667,0.001033333,0.084366667,0.000800033,0.5304,0.0015,0.0412,0.003383333,0.004266667,21,0.106,0.000266667,23.78,1.108366667,2016-01-01 21:16:00
0.012933333,0.001033333,0.083816667,0.000833366,0.494866667,0.001416667,0.041233333,0.003416667,0.004266667,21,0.105983333,0.000283333,23.78,1.084566667,2016-01-01 21:17:00
0.012916667,0.001,0.0831,0.0008666329999999,0.4141,0.00125,0.041216667,0.003416667,0.004283333,21,0.106566667,0.000266667,23.78,1.019033333,2016-01-01 21:18:00
0.012916667,0.001,0.0829999999999999,0.000850034,0.414566667,0.0013,0.041216667,0.003416667,0.004283333,21,0.106083333,0.000266667,23.78,1.021133333,2016-01-01 21:19:00
0.012816667,0.001016667,0.210516667,0.000833367,0.414416667,0.001233333,0.041316667,0.003416667,0.0043,21,0.105933333,0.000266667,23.78,1.16685,2016-01-01 21:20:00
0.01265,0.001016667,0.421966666,0.000783367,0.414633333,0.001216667,0.04135,0.00345,0.004266667,21,0.105683333,0.000183333,23.78,1.3888,2016-01-01 21:21:00
0.012566667,0.001016667,1.06995,0.000799967,0.409466667,0.001233333,0.041216667,0.003433333,0.00425,21,0.10555,8.33e-05,23.78,2.100516667,2016-01-01 21:22:00
0.01265,0.001033333,1.156983334,0.000783366,0.4104,0.00125,0.04125,0.003483333,0.00425,21,0.106216667,6.67e-05,23.78,2.200883333,2016-01-01 21:23:00
0.012666667,0.001,1.151066666,0.0008833,0.411383333,0.001183333,0.041383333,0.003466667,0.00425,21,0.1057,8.33e-05,23.78,2.1943,2016-01-01 21:24:00
0.01265,0.001016667,1.03715,0.000783367,0.4113,0.00125,0.041266667,0.003466667,0.00425,21,0.1056,3.33e-05,23.78,2.0628,2016-01-01 21:25:00
0.012433333,0.001033333,1.03085,0.000716733,0.412316667,0.001216667,0.04135,0.003466667,0.00425,21,0.105383333,0.000116667,24.52,2.039083333,2016-01-01 21:26:00
0.012183333,0.001,0.5624833340000001,0.000783333,0.418333333,0.0012,0.041666667,0.003466667,0.004266667,21,0.10525,0.00025,24.52,1.493333333,2016-01-01 21:27:00
0.012183333,0.001033333,0.552516666,0.000866634,0.41805,0.001133333,0.0419,0.00345,0.00425,21,0.105866667,0.000283333,24.52,1.4836,2016-01-01 21:28:00
0.012133333,0.001,0.5536333330000001,0.0008167,0.417066667,0.001166667,0.0417,0.00345,0.00425,21,0.105316667,0.000233333,24.52,1.481766667,2016-01-01 21:29:00
0.012183333,0.001033333,0.558916667,0.000816633,0.4184,0.001166667,0.041766667,0.003466667,0.004266667,21,0.105316667,0.000266667,24.52,1.488566667,2016-01-01 21:30:00
0.012183333,0.001016667,0.55565,0.0008,0.418483333,0.001233333,0.0417,0.003433333,0.00425,21,0.105066667,0.000216667,24.52,1.485266667,2016-01-01 21:31:00
0.012183333,0.001016667,0.5509999999999999,0.0008,0.420466667,0.001183333,0.0419,0.003433333,0.004266667,21,0.105116667,0.00025,24.52,1.483316667,2016-01-01 21:32:00
0.0122,0.001,0.550966666,0.0008334,0.4218,0.001216667,0.0419,0.003466667,0.004266667,21,0.105766667,0.000233333,24.52,1.552066667,2016-01-01 21:33:00
0.012183333,0.001016667,0.5499499999999999,0.000716667,0.42105,0.07045,0.042,0.003466667,0.004266667,21,0.1424,0.000233333,24.52,1.592383333,2016-01-01 21:34:00
0.01225,0.001016667,0.55105,0.000750033,0.41985,0.088,0.042083333,0.003466667,0.004283333,21,0.126766667,0.000233333,24.52,1.585866667,2016-01-01 21:35:00
0.012216667,0.001,0.550466666,0.000783333,0.418916667,0.08985,0.04215,0.00345,0.004266667,21,0.1077,0.000233333,24.52,1.561733333,2016-01-01 21:36:00
0.012216667,0.001016667,0.549266666,0.0007667,0.419783333,0.091433333,0.042216667,0.003433333,0.004283333,21,0.1286,0.000216667,24.52,1.588116667,2016-01-01 21:37:00
0.012216667,0.001,0.547766666,0.000816633,0.4192,0.092166667,0.042266667,0.003466667,0.004266667,21,0.110033333,0.000233333,24.52,1.56385,2016-01-01 21:38:00
0.0122,0.001,0.5485,0.000783333,0.419166667,0.0931,0.0423,0.003466667,0.004266667,21,0.108533333,0.000233333,24.52,1.562683333,2016-01-01 21:39:00
0.012183333,0.001,0.5473,0.0008,0.419183333,0.09365,0.04245,0.003433333,0.004266667,21,0.107816667,0.000233333,24.52,1.560766667,2016-01-01 21:40:00
0.012166667,0.00105,0.5484333339999999,0.000783367,0.418916667,0.094016667,0.042383333,0.003433333,0.004266667,21,0.10735,0.000233333,24.52,1.561133333,2016-01-01 21:41:00
0.012166667,0.001016667,0.546566667,0.000800034,0.419316667,0.094633333,0.04235,0.003416667,0.00425,21,0.107066667,0.000233333,24.52,1.559383333,2016-01-01 21:42:00
0.012116667,0.001016667,0.546683333,0.000800033,0.418033333,0.0948,0.042383333,0.003433333,0.00425,21,0.10745,0.000233333,24.52,1.558016667,2016-01-01 21:43:00
0.012133333,0.00105,0.544983334,0.000833366,0.417133333,0.094783333,0.042533333,0.003416667,0.00425,21,0.10665,0.00025,24.52,1.5541,2016-01-01 21:44:00
0.012216667,0.001016667,0.549133333,0.000783334,0.421033333,0.095733333,0.042583333,0.003433333,0.004266667,21,0.1065,0.000233333,24.52,1.564466667,2016-01-01 21:45:00
0.012183333,0.001016667,0.545966667,0.000800033,0.42005,0.095633333,0.04265,0.00345,0.004266667,21,0.10635,0.000233333,24.52,1.558633333,2016-01-01 21:46:00
0.012183333,0.00105,0.545316667,0.0008,0.403783333,0.095933333,0.042783333,0.003433333,0.004266667,21,0.106233333,0.000266667,24.52,1.544233333,2016-01-01 21:47:00
0.012166667,0.001,0.544966666,0.0008167,0.340983333,0.095666667,0.04255,0.003433333,0.004266667,21,0.1066,0.000216667,24.52,1.48865,2016-01-01 21:48:00
0.012183333,0.001,0.545533333,0.000766667,0.342283333,0.096116667,0.042533333,0.00345,0.004283333,21,0.106316667,0.000216667,24.52,1.490666667,2016-01-01 21:49:00
0.012183333,0.001,0.54535,0.000783333,0.342633333,0.095966667,0.042533333,0.003416667,0.004283333,21,0.10605,0.000216667,24.52,1.49035,2016-01-01 21:50:00
0.012116667,0.001,0.54565,0.0008,0.34225,0.095883333,0.0425,0.003433333,0.004266667,21,0.105966667,0.000233333,24.52,1.489616667,2016-01-01 21:51:00
0.012083333,0.001,0.543683333,0.000783334,0.34155,0.09575,0.042483333,0.003416667,0.00425,21,0.105716667,0.000216667,24.52,1.485333333,2016-01-01 21:52:00
0.01215,0.001,0.543983333,0.000783333,0.343316667,0.09645,0.042583333,0.00345,0.004283333,21,0.10645,0.000216667,24.52,1.489866667,2016-01-01 21:53:00
0.01215,0.001,0.543766667,0.000766667,0.342216667,0.096266667,0.042666667,0.003433333,0.004266667,21,0.105816667,0.000216667,24.52,1.487233333,2016-01-01 21:54:00
0.012166667,0.001,0.545566667,0.000833367,0.34255,0.096566667,0.042616667,0.003466667,0.004283333,21,0.105833333,0.000216667,24.52,1.490116667,2016-01-01 21:55:00
0.012166667,0.001016667,0.545916667,0.000783333,0.343166667,0.096733333,0.04285,0.003433333,0.004266667,21,0.105683333,0.00025,24.52,1.49045,2016-01-01 21:56:00
0.012216667,0.001,0.54455,0.0008,0.343733333,0.096833333,0.0431,0.00345,0.004283333,21,0.105583333,0.00025,24.52,1.490216667,2016-01-01 21:57:00
0.012183333,0.001066667,0.54485,0.000783366,0.449516667,0.097183333,0.042766667,0.003433333,0.00425,21,0.122383333,0.000233333,24.52,1.6055,2016-01-01 21:58:00
0.012166667,0.001016667,0.544466667,0.000800034,0.3789,0.097066667,0.0427,0.003466667,0.004266667,21,0.1068,0.000233333,24.52,1.523116667,2016-01-01 21:59:00
0.012166667,0.001,0.542616666,0.000700033,0.34325,0.097083333,0.042616667,0.003433333,0.004283333,22,0.123216667,0.000216667,24.52,1.662016667,2016-01-01 22:00:00
0.012116667,0.347733333,0.54365,0.0007167,0.3409,0.0963,0.042616667,0.003433333,0.004266667,22,0.105033333,0.000233333,24.52,2.14965,2016-01-01 22:01:00
0.011983333,1.594966667,0.507033333,0.0006833329999999,0.336533333,0.095133333,0.042316667,0.003383333,0.00425,22,0.10485,0.000216667,24.52,3.294233333,2016-01-01 22:02:00
0.012233333,0.349183333,0.4916833339999999,0.0007,0.340066667,0.09615,0.042433333,0.00345,0.004283333,22,0.10575,0.0002,24.52,1.975366667,2016-01-01 22:03:00
0.012783333,0.001,0.104233333,0.0008167,0.3426,0.097266667,0.042383333,0.003466667,0.004283333,22,0.10565,0.0,24.52,1.101283333,2016-01-01 22:04:00
0.01295,0.001166667,0.084233334,0.0006,0.591933333,0.098683333,0.04245,0.00345,0.00425,22,0.105533333,0.0,24.52,1.456,2016-01-01 22:05:00
0.012966667,0.0012,0.083916667,0.000600067,0.641566667,0.099166667,0.042533333,0.003416667,0.004233333,22,0.105433333,0.0,24.52,1.464866667,2016-01-01 22:06:00
0.012933333,0.001,0.082583334,0.00085,0.346016667,0.098333333,0.042383333,0.00345,0.004316667,22,0.105266667,1.67e-05,24.52,1.0972,2016-01-01 22:07:00
0.0128,0.00115,0.172916666,0.000716633,0.523,0.098816667,0.042483333,0.003433333,0.004266667,22,0.106216667,1.67e-05,24.52,1.388266667,2016-01-01 22:08:00
0.01285,0.001066667,0.17235,0.0008167,0.450816667,0.0991,0.042466667,0.00345,0.0043,22,0.105683333,1.67e-05,24.52,1.357066667,2016-01-01 22:09:00
0.012716667,0.001033333,0.28995,0.000800033,0.485283333,0.099333333,0.042416667,0.0034,0.004283333,22,0.105583333,3.33e-05,24.52,1.51915,2016-01-01 22:10:00
0.0122,0.001,0.67555,0.000816667,0.346916667,0.098966667,0.04255,0.003433333,0.004316667,22,0.1483,0.0003,24.52,1.866783333,2016-01-01 22:11:00
0.0122,0.001,0.683183333,0.000950034,0.347266667,0.09905,0.0425,0.0034,0.004316667,22,0.105083333,0.000316667,24.52,1.809716667,2016-01-01 22:12:00
0.012316667,0.001,0.6359666660000001,0.000916667,0.3539,0.0995,0.0426,0.003416667,0.004333333,22,0.105966667,0.0003,24.52,1.779416667,2016-01-01 22:13:00
0.012466667,0.001,0.510733334,0.000833333,0.37445,0.099366667,0.042366667,0.003416667,0.004316667,22,0.105366667,0.0002,24.52,1.655933333,2016-01-01 22:14:00
0.01285,0.001,0.21795,0.000983367,0.373483333,0.099333333,0.04255,0.0034,0.0043,22,0.105433333,3.33e-05,24.52,1.388016667,2016-01-01 22:15:00
0.012283333,0.002033333,0.20895,0.0014,6.327833333,0.09665,0.04195,0.00365,0.00485,22,0.10475,1.67e-05,24.52,7.365633333,2016-01-01 22:16:00
0.012816667,0.001083333,0.217066666,0.0009833659999999,0.84465,0.099333333,0.042333333,0.003466667,0.004366667,22,0.105266667,1.67e-05,24.52,1.882033333,2016-01-01 22:17:00
0.012833333,0.001,0.21735,0.00085,0.370216667,0.099616667,0.042216667,0.003416667,0.004333333,22,0.1489,1.67e-05,24.52,1.429583333,2016-01-01 22:18:00
0.0128,0.0011,0.217333333,0.000883367,0.499,0.09975,0.042516667,0.0034,0.004266667,22,0.105266667,3.33e-05,24.52,1.49075,2016-01-01 22:19:00
0.012683333,0.001016667,0.311233333,0.000866667,0.366733333,0.099483333,0.04235,0.003416667,0.0043,22,0.105166667,5e-05,24.52,1.46845,2016-01-01 22:20:00
0.012433333,0.001,0.495933333,0.000833333,0.365966667,0.099583333,0.0424,0.003433333,0.004316667,22,0.104983333,0.000183333,24.52,1.638233333,2016-01-01 22:21:00
0.012133333,0.001,0.6867833329999999,0.000966667,0.364133333,0.099383333,0.04245,0.003383333,0.0043,22,0.104816667,0.000316667,24.52,1.820633333,2016-01-01 22:22:00
0.012166667,0.001,0.630516667,0.00055,0.363083333,0.098866667,0.04245,0.0034,0.004283333,22,0.200266667,0.000283333,24.52,1.8324,2016-01-01 22:23:00
0.0123,0.001,0.549483334,0.0008000329999999,0.36365,0.0991,0.042583333,0.003416667,0.004316667,22,0.10485,0.000216667,24.39,1.620183333,2016-01-01 22:24:00
0.012366667,0.001,0.683716667,0.000733333,0.36295,0.09905,0.042533333,0.003433333,0.004283333,22,0.104883333,0.0002,24.39,1.7696,2016-01-01 22:25:00
0.012616667,0.001,0.8762166659999999,0.000866634,0.359933333,0.098783333,0.0422,0.0034,0.0043,22,0.104966667,0.000116667,24.39,2.10775,2016-01-01 22:26:00
0.0129,0.001,1.112083334,0.0009333669999999,0.3564,0.0983,0.04205,0.00345,0.004283333,22,0.104916667,0.0,24.39,2.347,2016-01-01 22:27:00
0.013416667,0.001,0.7061000000000001,0.001450034,0.3559,0.098916667,0.041733333,0.00335,0.00425,22,0.1059,8.33e-05,24.39,2.121383333,2016-01-01 22:28:00
0.013366667,0.001,0.6385000000000001,0.001183366,0.357616667,0.09935,0.041966667,0.00345,0.0043,22,0.105266667,8.33e-05,24.39,1.798683333,2016-01-01 22:29:00
0.013216667,0.921066667,0.588783334,0.0012000339999999,0.355716667,0.098766667,0.041866667,0.0034,0.004283333,22,0.105083333,6.67e-05,24.39,2.63505,2016-01-01 22:30:00
0.012783333,1.60525,0.100216667,0.0010666999999999,0.358616667,0.099216667,0.042183333,0.003383333,0.0043,22,0.104816667,0.0,24.39,2.78635,2016-01-01 22:31:00
0.012916667,0.605166667,0.1000333329999999,0.000983367,0.359733333,0.099283333,0.042266667,0.0034,0.004316667,22,0.104733333,0.0,24.39,1.863683333,2016-01-01 22:32:00
0.013,0.001,0.0837666669999999,0.0009666659999999,0.3621,0.10015,0.0423,0.0034,0.004316667,22,0.105666667,0.0,24.39,1.263216667,2016-01-01 22:33:00
0.012816667,0.001,0.17695,0.000900034,0.36235,0.100016667,0.042333333,0.0034,0.004316667,22,0.1049,1.67e-05,24.39,1.357366667,2016-01-01 22:34:00
0.012516667,0.001,0.373766667,0.000833367,0.357216667,0.099666667,0.042433333,0.003433333,0.0043,22,0.104683333,0.000116667,24.39,1.542933333,2016-01-01 22:35:00
0.012283333,0.001,0.55385,0.000866667,0.354433333,0.099533333,0.042516667,0.0034,0.0043,22,0.10455,0.000233333,24.39,1.6836,2016-01-01 22:36:00
0.01225,0.001,0.551416667,0.0008000329999999,0.392633333,0.0994,0.042516667,0.0034,0.004266667,22,0.1044,0.000216667,24.39,1.681866667,2016-01-01 22:37:00
0.0122,0.001483333,0.552833334,0.0008333329999999,0.942083333,0.099883333,0.042783333,0.003333333,0.004083333,22,0.104883333,0.00025,24.39,2.265833333,2016-01-01 22:38:00
0.012266667,0.001116667,0.522983333,0.000816733,0.49645,0.099483333,0.042416667,0.00335,0.004216667,22,0.104566667,0.0002,24.39,1.968033333,2016-01-01 22:39:00
0.01235,0.001,0.5019,0.0006833,0.3532,0.0993,0.04235,0.0034,0.004283333,22,0.159916667,0.0002,24.39,1.756533333,2016-01-01 22:40:00
0.012816667,0.001,0.171083333,0.0008667,0.354083333,0.0998,0.042383333,0.003433333,0.004316667,22,0.104616667,3.33e-05,24.39,1.24175,2016-01-01 22:41:00
0.01295,0.001,0.083033334,0.000916667,0.353583333,0.099816667,0.042316667,0.003433333,0.004316667,22,0.104583333,0.0,24.39,1.213133333,2016-01-01 22:42:00
0.012966667,0.001,0.0834,0.0010000329999999,0.3537,0.09995,0.042283333,0.003433333,0.004316667,22,0.105183333,0.0,24.39,1.26635,2016-01-01 22:43:00
0.01295,0.00105,0.12145,0.0008333669999999,0.435116667,0.099583333,0.042316667,0.003383333,0.004266667,22,0.18445,1.67e-05,24.39,1.460666667,2016-01-01 22:44:00
0.012983333,0.001266667,0.214166667,0.00075,0.750633333,0.10015,0.042283333,0.003383333,0.004166667,22,0.144166667,0.0,24.39,1.810266667,2016-01-01 22:45:00
0.013316667,0.00105,0.606083334,0.001250033,0.415116667,0.0989,0.0419,0.003383333,0.00425,22,0.109116667,8.33e-05,24.39,1.9294,2016-01-01 22:46:00
0.013366667,0.001,0.680683333,0.001300033,0.34905,0.0987,0.04175,0.003433333,0.004266667,22,0.1082,8.33e-05,24.39,1.966216667,2016-01-01 22:47:00
0.01335,0.001,0.639016667,0.001250033,0.34765,0.098816667,0.0419,0.00345,0.004283333,22,0.108516667,8.33e-05,24.39,1.867616667,2016-01-01 22:48:00
0.013166667,0.001,0.6523,0.0011500339999999,0.347216667,0.098816667,0.04195,0.003433333,0.004266667,22,0.107733333,3.33e-05,24.39,1.883216667,2016-01-01 22:49:00
0.012783333,0.001016667,0.410366666,0.0009833,0.3499,0.099283333,0.0422,0.003466667,0.00425,22,0.1072,1.67e-05,24.39,1.637716667,2016-01-01 22:50:00
0.012216667,0.001,0.55665,0.000950033,0.352233333,0.1,0.0423,0.00335,0.004233333,22,0.1067,0.000233333,24.39,2.005566667,2016-01-01 22:51:00
0.012233333,0.001,0.55105,0.0008667,0.352916667,0.100283333,0.042333333,0.003366667,0.00425,22,0.106566667,0.000216667,24.39,1.909016667,2016-01-01 22:52:00
0.012266667,0.968416667,0.67845,0.000616667,0.49865,0.099583333,0.0424,0.003416667,0.0042,22,0.171183333,0.0002,24.39,2.9538,2016-01-01 22:53:00
0.01235,1.597716667,0.902,0.000816667,0.561983333,0.098516667,0.0423,0.0034,0.00415,22,0.10605,0.000133333,24.39,3.874716667,2016-01-01 22:54:00
0.012633333,0.4485,1.1343,0.0009,0.447816667,0.0986,0.04205,0.00345,0.004116667,22,0.106133333,3.33e-05,24.39,3.013633333,2016-01-01 22:55:00
0.012683333,0.001016667,1.009466666,0.000900033,0.344733333,0.099,0.042016667,0.003483333,0.0041,22,0.106266667,5e-05,24.39,2.432933333,2016-01-01 22:56:00
0.012966667,0.001,0.5883666670000001,0.001016666,0.347716667,0.099566667,0.04205,0.0035,0.0041,22,0.106283333,1.67e-05,24.39,1.973466667,2016-01-01 22:57:00
0.0128,0.001,0.082716667,0.00095,0.34895,0.099266667,0.042166667,0.003416667,0.004066667,22,0.10685,0.0,24.39,1.422183333,2016-01-01 22:58:00
0.012816667,0.001,0.082816667,0.000933366,0.3491,0.099133333,0.042233333,0.003466667,0.004816667,22,0.106283333,1.67e-05,24.39,1.4024,2016-01-01 22:59:00
0.012816667,0.001,0.08295,0.0009333,0.3322,0.099183333,0.042283333,0.00345,0.004083333,23,0.106283333,0.0,24.39,1.373033333,2016-01-01 23:00:00
0.012833333,0.001016667,0.0835,0.000833367,0.2955,0.0993,0.042333333,0.003466667,0.004083333,23,0.106266667,0.0,24.39,1.258466667,2016-01-01 23:01:00
0.0125,0.00105,0.0819833329999999,0.000800034,0.373683333,0.099333333,0.0424,0.003566667,0.004,23,0.10605,0.0,24.39,1.536833333,2016-01-01 23:02:00
0.0121,0.001016667,0.083416666,0.000700067,0.36875,0.099133333,0.042383333,0.00355,0.004033333,23,0.10655,1.67e-05,24.39,1.698383333,2016-01-01 23:03:00
0.012083333,0.001,0.0831333329999999,0.000783367,0.296933333,0.099133333,0.04235,0.003566667,0.004033333,23,0.106116667,0.0,24.39,1.659866667,2016-01-01 23:04:00
0.012033333,0.001016667,0.150166667,0.0007167,0.386433333,0.099316667,0.042383333,0.00355,0.004016667,23,0.106033333,1.67e-05,24.39,1.8088,2016-01-01 23:05:00
0.01255,0.001066667,0.1583,0.000783367,0.39995,0.099266667,0.04235,0.00355,0.004,23,0.105983333,0.0,24.39,1.55645,2016-01-01 23:06:00
0.012166667,0.001,0.54955,0.000783333,0.2966,0.0992,0.0424,0.00355,0.004083333,23,0.105816667,0.000216667,24.39,1.753716667,2016-01-01 23:07:00
0.012166667,0.001,0.5517,0.000849933,0.296183333,0.099116667,0.042383333,0.0035,0.004183333,23,0.1066,0.000233333,24.39,1.810483333,2016-01-01 23:08:00
0.01215,0.001,0.551333333,0.000816667,0.296283333,0.0989,0.042616667,0.003516667,0.004166667,23,0.105966667,0.00025,24.39,1.676666667,2016-01-01 23:09:00
0.012233333,0.001,0.509066667,0.0007834,0.296766667,0.098933333,0.04235,0.003533333,0.0042,23,0.1059,0.0002,24.39,1.623116667,2016-01-01 23:10:00
0.012333333,0.001,0.449766666,0.000733333,0.2964,0.09905,0.042316667,0.003516667,0.0042,23,0.106016667,0.000166667,24.39,1.5884,2016-01-01 23:11:00
0.012533333,0.001,0.082883333,0.0009,0.396716667,0.099783333,0.042216667,0.003466667,0.004166667,23,0.106133333,0.0,24.39,1.6054,2016-01-01 23:12:00
0.012116667,0.001116667,0.082816667,0.000733333,0.207516667,0.100433333,0.042466667,0.003266667,0.004066667,23,0.1067,0.0,24.39,1.61495,2016-01-01 23:13:00
0.012083333,0.001133333,0.082333333,0.000683367,0.153983333,0.1005,0.042366667,0.0033,0.004016667,23,0.106183333,0.0,24.39,1.6219,2016-01-01 23:14:00
0.012083333,0.001016667,0.084033333,0.000716633,0.038616667,0.100366667,0.042433333,0.003233333,0.004066667,23,0.106183333,0.0,24.39,1.45845,2016-01-01 23:15:00
0.0121,0.001033333,0.083616666,0.0007666999999999,0.038783333,0.100483333,0.042366667,0.003233333,0.004066667,23,0.106166667,0.0,24.39,1.498383333,2016-01-01 23:16:00
